CH01_5420_114,hole,138,9380.9690,19266.6840,5425.1090,9380.9690,19266.6840,5419.5090,127.0000,Production,CH01_5420_114:::138,917,red
CH01_5420_114,hole,139,9379.5000,19271.0430,5425.1320,9379.5000,19271.0430,5419.5320,127.0000,Production,CH01_5420_114:::139,942,red
CH01_5420_114,hole,140,9378.0320,19275.4020,5425.1090,9378.0320,19275.4020,5419.5090,127.0000,Production,CH01_5420_114:::140,967,red
CH01_5420_114,hole,141,9377.1580,19278.3820,5425.1080,9376.5642,19279.7607,5419.5056,127.0000,Production,CH01_5420_114:::141,992,red
CH01_5420_114,hole,142,9373.1670,19277.7480,5425.0800,9372.5732,19279.1267,5419.4776,127.0000,Production,CH01_5420_114:::142,1084,red
CH01_5420_114,hole,143,9380.8060,19281.6550,5425.1130,9380.2122,19283.0337,5419.5106,127.0000,Production,CH01_5420_114:::143,950,red
CH01_5420_114,hole,144,9381.0880,19278.8590,5425.0790,9381.0880,19278.8590,5419.4790,127.0000,Production,CH01_5420_114:::144,925,red
CH01_5420_114,hole,145,9382.5570,19274.5000,5425.0150,9382.5570,19274.5000,5419.5150,127.0000,Production,CH01_5420_114:::145,900,red
CH01_5420_114,hole,146,9384.0250,19270.1410,5425.0510,9384.0250,19270.1410,5419.4510,127.0000,Production,CH01_5420_114:::146,875,red
CH01_5420_114,hole,147,9385.4940,19265.7820,5424.9220,9385.4940,19265.7820,5419.5220,127.0000,Production,CH01_5420_114:::147,850,red
CH01_5420_114,hole,148,9386.9630,19261.4220,5424.9060,9386.9630,19261.4220,5419.5060,127.0000,Production,CH01_5420_114:::148,825,red
CH01_5420_114,hole,149,9388.4320,19257.0630,5424.8940,9388.4320,19257.0630,5419.4940,127.0000,Production,CH01_5420_114:::149,800,red
CH01_5420_114,hole,150,9389.9010,19252.7040,5424.8500,9389.9010,19252.7040,5419.4500,127.0000,Production,CH01_5420_114:::150,775,red
CH01_5420_114,hole,151,9391.3690,19248.3450,5424.8340,9391.3690,19248.3450,5419.5340,127.0000,Production,CH01_5420_114:::151,750,red
CH01_5420_114,hole,152,9392.8380,19243.9860,5424.8180,9392.8380,19243.9860,5419.5180,127.0000,Production,CH01_5420_114:::152,725,red
CH01_5420_114,hole,153,9394.3070,19239.6260,5424.8040,9394.3070,19239.6260,5419.5040,127.0000,Production,CH01_5420_114:::153,700,red
CH01_5420_114,hole,154,9395.7760,19235.2670,5424.8390,9395.7760,19235.2670,5419.5390,127.0000,Production,CH01_5420_114:::154,675,red
CH01_5420_114,hole,155,9397.2450,19230.9080,5424.8730,9397.2450,19230.9080,5419.4730,127.0000,Production,CH01_5420_114:::155,650,red
CH01_5420_114,hole,156,9398.7130,19226.5490,5424.9810,9398.7130,19226.5490,5419.4810,127.0000,Production,CH01_5420_114:::156,625,red
